word,var0_embeddings,var1_embeddings,var2_embeddings,var3_embeddings
Mypa-@,1,13,1,22
Sloga,30,18,29,28
Jugomagnat,5,14,25,16
Moshe,21,24,25,9
Sabag,30,4,1,6
Nissan,11,15,20,20
Kapeta,24,4,2,24
Cibola,24,11,1,5
Constructorol,8,3,15,2
Rogachev,9,13,1,6
Skidan,16,24,27,8
GOTHENBURG,21,30,8,9
FERENCVAROS,25,2,16,2
Ferenc,11,10,27,24
NEWCOMBE,27,31,24,11
PONDERS,15,6,13,30
HIS,15,22,17,17
DAVIS,8,13,17,13
Roche,24,4,1,6
Split,12,30,15,12
clay,5,31,26,11
Croatians,18,1,8,15
boasts,15,20,14,19
hard-pressed,5,26,7,11
Fraser,23,10,4,20
Hwang,15,28,27,19
Sun-ho,19,0,0,0
Samad,20,2,28,6
Ismail,12,4,1,15
Dijk,20,2,25,6
Pang,11,28,28,28
Nunung,14,29,25,20
Subandoro,8,20,9,5
Fung,16,10,28,23
Permadi,27,4,25,8
Cindana,16,9,29,11
@ama,16,9,24,20
Margit,31,10,25,24
Borg,24,23,25,5
Jian,20,12,11,8
Andrievskaqya,27,13,9,23
Meluawati,31,29,16,22
Chan,20,31,24,23
Chia,24,29,28,27
Fong,24,4,27,6
Gong,14,10,28,22
Zhichao,24,23,11,6
Lufung,20,23,27,24
Zeng,28,28,28,20
Yaqiong,29,8,1,8
Feng,11,13,27,9
Magnusson,12,1,9,24
Ishwari,23,10,29,20
Boopathy,24,1,25,29
Olivia,23,10,27,20
REVISED,14,17,30,8
MEN,14,27,19,25
Draw,5,31,19,17
Rudd,12,13,1,6
Chesnokov,12,4,17,27
Hendrik,31,15,1,16
Dreekman,20,12,20,5
Rusedski,20,11,9,27
Younnes,31,29,28,9
Mauricio,11,15,16,20
Hadad,31,29,27,8
Vince,23,23,4,24
Spadea,8,13,1,6
DAVEY,28,4,4,28
HOSPITALIZED,23,27,27,11
hospitalized,13,13,14,7
experiencing,13,13,12,8
dizziness,26,5,12,13
bench,9,25,7,5
off-season,23,16,9,21
Regan,24,4,25,24
Mets,7,7,21,9
slumping,9,16,7,26
GREER,14,23,27,16
HOMER,2,28,21,7
LIFTS,5,5,13,5
INDIANS,26,13,29,5
off-speed,8,22,7,14
intense,4,1,6,14
Mickey,25,10,27,20
Cochrane,20,8,27,27
catchers,9,28,9,3
Lofton,16,1,25,20
Vosberg,12,2,25,6
scoreless,14,16,7,26
A.L.,20,1,17,29
Erickson,24,29,9,9
laboured,3,17,9,17
Hoiles,31,1,1,6
Dickson,27,4,16,28
Jeter,24,29,1,5
pitcher,10,9,18,21
baserunners,14,28,18,12
calf,12,1,14,30
bases-loaded,0,28,18,12
Vaughn,24,2,1,6
collected,3,27,14,19
Brosius,16,4,1,28
Ausmus,29,29,25,12
four-run,0,26,6,30
ERA,18,13,24,0
Twins,25,0,16,2
COCU,20,28,25,16
EARNS,23,6,9,11
spur,23,16,26,7
bicycle,22,21,6,4
scorer,14,21,14,11
marksmen,13,28,11,11
Eykeren,15,6,30,3
SHARPSHOOTER,13,5,26,11
KNUP,27,10,16,20
overlooked,14,5,14,14
Artur,11,28,27,20
Fringer,8,12,8,8
fan,2,9,14,8
Pascolo,16,4,8,6
Pascal,16,15,24,20
Zuberbuehler,1,2,25,5
Kubilay,23,28,25,11
Turkyilmaz,5,23,25,5
Galatasaray,1,13,16,2
Bonvin,28,2,1,6
Chapuisat,9,29,7,29
BEERS,14,4,13,8
HOUSE,14,27,17,11
Spectators,13,26,19,8
incentive,4,27,18,11
cheer,4,5,6,21
beer,4,5,18,11
drinks,4,16,19,11
Nyman,24,1,1,24
Anglert,12,30,1,20
Tunnicliff,9,13,1,6
Chalmers,23,4,25,11
Cooper,23,29,25,20
Welch,23,29,27,28
Jose-Maria,14,15,25,28
Rivero,24,12,7,20
Wills,12,29,25,6
Spence,23,23,24,20
Pinero,24,1,1,6
Mouland,9,13,25,29
REWARDS,7,5,9,21
COUNTRIES,26,22,9,26
FAIR,22,16,30,30
COMMANDOS,26,26,9,14
HAND,14,22,26,11
patrolled,4,5,19,7
warm-up,15,16,7,14
Geoff,23,10,16,24
impressed,23,20,18,14
competitiveness,13,16,19,12
BUS,12,27,13,11
BULGARIA,12,30,0,6
Romanian-registered,25,11,31,0
Rousse,12,4,0,9
Veliko,30,7,10,31
Tarnovo,30,8,12,13
Regulation,15,24,15,24
EC,27,13,3,5
establishing,15,20,18,19
fruit,15,17,14,19
denial,7,16,7,5
MINNETONKA,12,30,12,10
Minn,11,19,5,9
HCFA,27,13,2,6
Administrator,3,27,30,12
coverable,14,28,18,8
Separately,9,28,30,8
favor,7,16,26,25
disputed,3,27,14,19
distrct,5,27,12,19
dispute,24,27,26,19
Gildea,31,28,25,31
recognize,4,25,19,19
Oct.,22,26,17,26
assuming,22,16,18,7
RICHMOND,27,14,20,9
consideration,3,16,19,21
Chapter,17,0,24,29
Bankruptcy,3,20,26,4
striving,26,1,19,11
Richmond-based,19,1,0,18
second-largest,10,25,19,4
lease,3,5,14,19
agreements,13,16,19,12
operates,12,25,18,21
Measles,2,27,26,8
debilitating,12,22,12,12
disorder,12,5,9,8
Medicine,20,13,29,4
colleagues,4,20,19,3
screened,20,4,3,4
Uppsala,27,12,12,12
Lancet,30,22,3,16
journal,2,31,13,5
inflammation,12,16,27,4
diarrhoea,19,22,9,21
abdominal,19,6,9,10
Exposure,3,27,30,4
defects,12,16,9,4
rubella,26,17,21,10
stillborn,2,22,27,30
Confederation,18,2,29,29
MONTHLY,4,21,12,13
TRENDS,14,21,17,21
ENQUIRY,9,16,21,14
Rosemary,23,28,28,20
Bennett,24,29,1,24
shipsales,19,4,13,4
Secondhand,14,26,30,4
vessels,4,6,14,30
Iron,19,8,4,27
Gippsland,24,11,17,21
Sairyu,29,12,28,15
Stainless,19,1,14,29
Fighter,19,11,17,16
flawed,24,17,14,25
significantly,7,16,18,7
milligrams,4,19,14,30
dried,10,19,12,21
powder,26,21,18,3
findings,3,25,9,10
accurate,15,25,14,21
Heart,7,0,5,13
Foundation,21,14,5,9
Lichtwer,18,7,2,28
Pharma,28,0,26,16
Kwai,18,12,28,20
brand,23,16,14,21
volcano-hit,2,17,30,30
assistance,7,16,18,21
designated,22,28,18,0
Administration,28,29,5,16
Montserrat,11,7,5,12
territories,14,4,19,12
volcano,2,31,27,7
Lynda,14,28,27,20
Chalker,30,13,1,27
census,14,27,13,12
Montserratians,18,0,31,13
looms,15,9,14,22
revealed,15,20,14,19
eighth-ranked,9,5,9,30
Second-ranked,6,28,26,21
matchup,12,27,9,21
pits,14,16,11,25
Swede,17,11,0,20
farewell,15,27,26,19
one-match,15,17,17,11
encounter,24,20,19,8
Top-seeded,5,25,14,12
@rd-ranked,5,26,7,19
fortunate,23,25,12,25
joking,22,5,17,21
chipping,15,16,18,11
charging,22,1,18,14
volleying,14,17,7,11
baseline,22,21,3,30
preference,15,22,18,21
lights,22,25,6,14
aces,13,26,14,13
outplayed,8,25,7,11
unfocused,26,22,9,21
calm,10,22,12,21
nervy,15,21,6,12
shanked,23,28,7,22
forehand,12,21,6,7
@-all,2,16,6,25
Masserigne,31,15,1,31
Ndiaye,12,4,10,6
overwhelmed,23,25,19,11
challenging,19,1,14,11
Peacekeepers,6,27,7,7
sight,23,25,18,21
escort,7,5,18,5
ULIMO-J,21,23,1,18
foresees,15,5,27,11
combatants,14,27,12,11
height,22,21,18,21
veiled,15,5,18,21
topple,6,6,14,11
Marxist,29,12,24,15
Sekou,29,23,10,8
Mandela,21,13,25,5
Rottweiler,15,11,4,13
toddler,15,25,14,3
rottweiler,15,16,13,10
savaged,10,6,9,21
two-year-old,15,28,6,7
Booy,24,13,1,8
Vanderbijlpark,31,18,5,9
lying,15,25,6,19
Dogs,23,25,30,4
burglars,4,30,18,21
crime-infested,4,28,13,4
indicators,14,27,3,8
+@.@m,0,22,14,25
@.@yr,2,16,3,21
PPI,26,21,26,12
m;+@.@yr,3,19,14,25
m;-@.@yr,2,27,6,7
+@.@;-@.@,0,10,3,13
Unemployment,3,5,9,4
HUF,19,26,18,30
Jan-July,4,27,13,25
@yr,14,5,14,11
@-yr,19,21,7,4
"@.@,(@-yr",26,17,14,3
@)@,4,27,9,25
Fifty,15,26,14,3
rebels-Interfax,26,5,13,4
reconaisance,18,25,6,19
clashed,4,1,30,11
Minutka,18,7,12,10
Square,25,13,29,13
independently,9,16,30,21
detachment,7,16,7,21
outnumbered,4,26,19,21
blackmailer,15,27,27,11
GDANSK,28,30,11,27
blackmailed,4,28,18,19
anonymous,3,25,6,19
blackmail,3,5,7,4
Sierakowice,17,30,5,12
Interviewed,13,28,30,8
psychologist,9,25,14,8
clothes,23,31,14,8
Kazimierz,28,28,28,1
Socha,24,4,25,9
broad,15,16,21,21
measure,7,22,18,21
CNB,28,22,2,0
sectoral,14,27,7,12
disengagement,3,27,13,8
clip,14,31,6,13
laughing,2,27,6,21
nominee,3,27,14,19
Dmitrieva,12,2,1,29
inaugurated,13,22,26,19
lakelands,0,28,6,11
OSLOBODJENJE,16,13,3,6
dinar,13,31,14,11
Srebrenica,16,30,8,12
Trepca,12,3,12,12
Aleksandrovac,11,4,10,6
DNEVNI,1,13,26,18
AVAZ,0,8,3,1
detain,3,27,14,11
cancel,19,31,12,4
Maribor,11,7,0,9
+@-@-@-@,3,28,26,30
ALKHAN-YURT,21,14,4,23
pounded,10,6,14,21
calmed,23,27,7,21
sporadic,15,21,9,3
explosions,4,27,26,7
Boat,5,9,6,14
Lt.,4,5,14,8
Italo,11,15,27,16
Pineda,24,29,1,29
coconuts,13,16,13,26
rainwater,15,31,18,11
Buenaventura,12,20,5,12
Center,24,24,25,13
Hot,10,26,18,7
laminate,4,6,7,19
laminates,14,6,27,19
Webb,16,29,7,9
jungle,4,31,19,11
LIMA,19,4,0,6
listen,4,27,19,4
passing,13,22,3,14
motorists,14,27,6,7
daubed,23,27,7,19
whereabouts,15,27,27,21
Shining,1,18,16,16
Path,13,29,5,2
severely,9,16,6,7
Abimael,23,24,25,20
conflicts,3,27,19,3
PARAMARIBO,31,30,12,10
Flamboyant,15,17,9,3
Surinamese,28,7,0,0
Ronny,23,15,16,20
bodyguards,15,13,17,17
defended,22,28,14,19
thief,4,27,6,4
buttocks,22,6,26,3
strongman,13,5,12,11
Desi,31,24,24,28
Bouterse,8,29,1,24
occasionally,4,6,14,21
Noisy,3,26,9,21
hideaway,24,22,3,3
wooden,15,6,18,19
planks,15,6,18,21
sawing,15,6,6,26
escaping,4,21,18,21
door,22,25,18,21
collaborators,14,25,19,19
Cheung,16,4,28,20
friction,14,16,9,5
mid-@,22,16,26,10
uranium,10,16,14,4
accuse,26,28,7,17
PA,8,13,16,2
banning,4,22,14,10
NABLUS,20,30,12,12
Director-General,6,31,30,7
Mutawakel,14,15,27,28
censor,7,16,13,21
suppress,26,16,7,12
expression,8,21,19,5
relevent,14,27,7,12
legislations,4,16,30,12
authors,19,27,19,11
Journalist,15,31,19,8
Seale,24,1,25,6
afraid,15,25,27,21
misleading,4,25,26,21
rainstorm,13,31,27,30
brake,12,16,27,14
Ihlas,16,22,15,28
al-Turabi,8,1,24,29
bitter,26,16,19,21
sheltering,24,6,12,11
passorts,13,6,11,19
ISTANBUL,31,12,11,10
shedding,15,16,18,8
IMKB-@,15,13,0,17
Gains,3,5,30,8
Profit-taking,9,21,21,30
Burcin,16,28,25,16
Mavituna,9,2,9,5
cheap,14,16,14,4
attracted,13,16,18,19
pierced,23,6,21,14
Isbank,27,13,1,6
Cukurova,8,0,2,31
outdid,10,17,7,12
losers,13,25,7,12
SA,13,5,7,21
hides,15,6,18,11
veil,15,25,27,19
Kieran,23,28,27,20
LAS,27,3,10,12
CRUCES,21,13,22,7
N.M.,22,17,18,19
swollen,19,6,21,21
wisdom,10,16,26,19
teeth,10,16,27,26
extracted,14,21,13,3
Everybody,15,25,19,12
addiction,4,5,7,7
eats,13,6,18,21
cakes,5,5,18,21
flatly,15,16,14,19
wraps,15,21,18,5
Are,22,5,19,17
kidding,23,5,6,21
fantastic,14,16,6,21
Nikki,16,24,28,16
pageant,23,27,26,25
Very,4,21,6,14
sexy,10,6,14,14
publicists,4,20,17,19
promotional,4,20,27,11
Beauty,10,21,26,13
queens,2,21,7,19
high-profile,12,16,14,7
personalities,13,5,19,3
page,3,27,30,13
spiritually,14,6,12,19
mentally,4,27,17,11
terrific,15,27,6,21
lifestyle,15,20,27,19
regimented,15,1,18,11
workout,0,16,12,8
exist,4,25,19,21
dont,2,5,7,13
Alicia,25,15,27,20
talked,22,25,19,21
attends,15,25,13,7
PONTIAC,30,30,8,12
Mich,30,19,4,20
Aranosian,20,1,11,4
Pontiac,31,8,10,27
Osteopathic,30,11,20,13
Lees,30,10,5,9
Summit,19,3,4,1
paralysed,23,9,6,11
assisted-suicide,6,16,30,3
acknowledged,12,16,14,19
crusade,4,22,13,4
assisted,6,25,14,7
patients,22,25,12,8
multple,4,21,6,11
Siebens,24,23,25,8
amyotrophic,4,1,9,26
lateral,8,16,14,21
Lou,11,29,4,24
Gehrig,24,29,1,5
Curren,24,4,25,6
fatigue,19,6,9,21
syndrome,2,17,9,7
non-terminal,15,6,3,0
Town,11,13,28,24
TX,12,14,12,12
Defiant,12,20,12,30
neo-Nazi,30,1,0,20
Gray,5,13,24,27
HAMBURG,12,19,0,6
Nebraska,11,19,8,9
yelled,12,27,14,11
tirade,4,27,7,11
inciting,13,27,3,21
hatred,4,27,27,21
escorted,9,22,14,21
neo-Nazism,17,11,8,29
anti-Semitic,7,12,0,0
flowing,19,6,14,11
possessed,13,16,18,19
well-oiled,13,17,12,11
honed,15,16,7,21
presiding,13,27,19,25
Guenter,31,28,27,16
Bertram,29,4,25,29
Eager,9,28,9,8
Mauruschat,25,10,25,6
blurted,15,27,7,12
quick-fire,14,22,7,12
diatribe,4,1,21,11
disseminating,13,22,27,21
symbols,12,21,14,19
anti-constitutional,15,22,13,11
subtracted,14,27,9,21
occur,26,16,26,21
speculate,2,28,9,8
preparations,15,16,9,21
anxious,12,20,7,21
Undersecretary-General,13,27,10,5
Yasushi,16,10,24,11
sooner,7,16,18,21
Humanitarian,21,8,29,16
slain,15,20,27,19
handled,14,16,14,21
airfreight,23,16,13,3
ADV,27,13,3,6
Tegel,30,30,0,9
Tempelhof,18,30,8,9
Schoenefeld,12,30,10,9
Dresden,11,30,8,12
Duessseldorf,16,18,10,9
Hannover,11,30,0,9
Koeln,9,30,8,9
Leipzig,30,30,10,12
Halle,12,30,0,20
Muenster,11,30,8,12
Osnabrueck,30,4,0,20
Nuremberg,11,30,8,12
Saarbruecken,9,4,0,12
repeats,0,28,26,21
Company-------------Price---Broker----------------,5,31,19,3
Reiterates,15,26,30,12
recommendation,19,16,19,21
Estimates,19,17,30,25
Dfl,17,1,4,2
whirlwind,4,20,14,19
placards,15,27,18,19
guests,13,20,18,8
Kennedys,23,4,28,28
Quilter,12,2,25,27
triumphant,15,22,27,19
assurances,15,16,14,19
unauthorised,14,27,18,11
assemble,4,26,14,12
veto,15,27,19,19
Comprehensive,29,8,20,17
Ban,19,24,15,10
visualise,12,31,7,14
straining,23,16,18,21
modified,13,16,19,25
objections,15,25,19,19
hegemony,0,1,13,19
constraints,15,16,19,21
rely,4,16,7,21
arsenals,12,16,14,19
sour,23,21,26,12
disquiet,15,1,9,21
origin,15,27,18,19
Siraj,20,28,24,16
interogation,15,28,9,8
bore,26,6,21,4
multiple,14,25,14,19
post-mortem,14,27,9,10
tortured,23,25,14,7
drunk,13,5,6,7
deep,10,5,14,3
Commons,7,29,28,25
assured,4,25,14,12
thorough,15,16,14,11
harassment,3,27,19,8
Criminal,8,0,3,2
Investigation,21,3,5,19
SRINAGAR,19,19,0,27
Jammu,9,7,5,9
clamped,12,19,18,12
abetting,14,5,6,30
militancy,3,27,7,25
infiltrating,4,1,9,4
disturbance,5,27,18,21
noticed,6,27,14,21
mercenaries,5,5,19,11
DSE,16,13,2,6
all-share,7,16,18,30
Cables,16,0,0,16
Apex,30,13,16,18
Tannery,16,11,0,13
edge,23,6,14,21
short-covering,4,26,7,30
industrialists,6,6,19,11
CRR,2,26,30,30
Rangarajan,11,29,25,16
instrument,13,25,18,14
regulate,12,25,30,12
reducing,12,16,14,21
context,4,25,19,19
viable,7,16,7,5
devoted,14,25,19,19
heaps,14,25,6,21
honours,13,21,13,12
regards,14,16,18,21
saint,13,21,9,19
descent,13,31,26,19
joy,26,21,6,14
fulfilment,15,1,26,19
neglected,7,27,7,21
pity,26,5,6,21
diminutive,15,19,26,17
respiratory,22,31,3,7
slums,2,22,7,11
densely-populated,14,27,12,7
characteristically,15,17,18,19
deteriorate,13,22,7,21
pacemaker,15,5,3,21
Superior,18,28,30,21
ribs,19,6,14,21
complicated,14,25,14,19
fractured,10,16,14,3
collar,5,19,14,21
frailty,15,22,12,12
arthritis,4,21,26,4
eyesight,23,17,10,4
travels,4,16,18,21
mingle,4,27,19,25
desperate,10,27,7,11
Agnes,23,28,16,20
Goinxha,20,23,27,20
Bejaxhiu,30,23,22,6
deeply,4,6,14,21
novitiate,13,27,12,19
teach,4,1,19,11
geography,4,31,13,19
divine,10,16,19,14
interviewer,15,28,7,19
belonged,22,16,13,19
superior,19,20,14,4
slum,13,27,3,11
Saint,13,20,9,26
Therese,24,4,1,20
Child,13,8,30,8
Jesus,11,24,24,27
Hindu,13,13,0,27
penniless,23,17,7,11
documentary,15,27,27,7
myth,12,5,26,25
mixture,8,25,18,3
hyperbole,23,1,9,30
credulity,10,17,9,19
FOCUS-News,2,22,30,14
alien-led,12,28,19,3
Hickey,1,13,1,31
attainable,14,16,18,11
soothed,10,27,17,8
pre-abnormals,9,20,6,11
Lachlan,28,28,4,31
Higher,13,21,14,4
newsprint,10,6,13,4
Throughout,5,20,27,8
Advertising,5,25,26,25
surprises,4,5,18,11
inserts,5,16,7,5
Guide,5,0,28,9
dramatically,10,4,14,3
demise,4,20,27,19
Agreement,19,24,15,2
publishers,4,25,17,11
spotlight,3,31,27,3
understatement,26,5,27,21
useful,26,16,7,21
contribution,15,16,21,14
consolidation,13,16,7,21
unduly,23,27,30,21
restrict,22,25,18,8
ambiguous,15,27,19,3
wholesale,10,16,18,4
Fixed,5,16,3,12
ODV,7,15,25,16
preventative,15,16,14,11
maintenance,13,21,14,5
upgrading,6,16,14,21
revaluation,26,5,12,12
undertaken,13,16,19,10
disclosure,3,16,19,25
Commerce,28,29,26,9
Thais,22,31,12,14
breaker,15,25,7,19
manhunt,4,27,18,21
possession,4,16,14,19
Westlake,27,13,27,6
sucessful,13,25,19,25
outskirts,4,28,13,21
corrections,14,27,21,10
chained,12,16,18,26
breakouts,12,19,25,25
Westerners,7,11,10,27
specialised,6,21,6,12
FRCD,6,27,7,7
certificate,22,31,6,5
sole,26,16,6,19
arranger,3,28,6,26
HSBC,1,22,3,18
facility,12,22,14,21
tenor,14,27,21,14
pays,7,16,26,21
coupon,7,16,21,21
Offered,9,28,6,8
Clearing,6,16,9,25
Moneymarkets,21,15,5,28
Unit,21,30,5,1
nitrofuran,5,22,9,30
usage,12,27,18,14
chicken,2,27,26,7
Chua,21,24,4,27
ringgit,10,26,13,12
INDONESIAN,25,13,0,15
Around,2,31,12,7
composite,4,27,13,30
bargain-hunting,26,6,17,8
big-capitalised,5,27,6,30
secondliners,22,26,6,25
WATCH,12,26,13,7
Packaging,6,6,18,0
Indah,21,7,0,16
Makmur,21,7,25,16
VDH,21,29,28,25
Teguh,21,30,25,16
Sakti,7,29,29,1
subsidiary,22,16,18,17
Singapore-listed,18,1,0,10
Der,7,30,0,9
Privately-owned,5,16,9,11
Duta,28,7,25,19
syndicated,13,1,14,19
reshuffle,26,27,14,12
Ciputra,30,13,3,16
CHANGE,12,27,12,14
HIGH,13,27,13,14
LOW,13,27,14,21
POINTS,14,5,9,11
FOREIGN,14,22,17,17
EXCHANGE,4,16,12,12
BULLION,14,26,9,30
Pound,23,16,13,21
*INDICES,21,6,14,22
USED,14,26,13,26
THEIR,14,27,17,12
ALL-TIME,15,17,9,21
CLOSING,14,17,13,19
HIGHS,14,21,12,11
FTSE-@,20,8,20,18
DAX-@O,18,19,4,0
All-Ordinaries,27,3,15,29
Hang,20,13,0,27
Seng,27,24,15,10
hails,2,20,26,19
Rostislav,11,10,27,31
Khotin,1,1,8,8
celebrates,12,20,26,14
hailing,15,27,18,19
achievement,19,21,9,19
achievements,2,20,9,25
preservation,23,27,18,25
harmony,14,31,12,12
Leonid,28,15,24,16
televised,0,9,26,19
situations,14,5,18,12
civilised,15,16,13,11
hyper-inflation,13,28,13,7
turnaround,12,5,14,21
Adelbert,31,28,25,31
Knobl,8,1,25,25
Fund,7,29,5,2
proud,15,26,19,21
much-postponed,6,31,14,12
top-level,15,16,3,7
delegation,15,25,19,12
Hennady,20,11,20,16
Udovenko,20,30,31,8
overreacting,2,27,19,12
bridge,14,6,26,25
Westernising,25,24,4,20
aim,15,25,14,14
integration,12,20,19,19
economically,4,25,19,11
oriented,26,21,19,19
grouping,3,28,18,21
Oldest,22,20,26,17
@th-century,14,25,14,19
disappeared,13,27,13,7
archives,4,16,13,11
grateful,7,25,6,21
civilisation,26,21,18,25
inventing,6,22,18,21
photocopies,7,31,18,21
Gazeta,29,13,29,18
Shqiptare,7,30,0,16
clamp,5,1,3,3
unimported,5,31,6,8
fines,13,16,14,8
liberalising,20,1,30,11
impetus,4,1,30,30
tranfers,14,16,13,3
experienced,10,16,12,25
Solovyov,16,1,10,8
big-screen,26,27,7,11
grossed,12,6,13,4
domestically,12,1,27,11
Inc-owned,0,11,17,2
Forrest,17,1,14,29
Gump,24,19,8,2
Cruise,20,10,1,20
reprise,15,27,7,14
roles,15,28,9,12
co-producer,19,27,3,19
Academy,20,13,8,17
Award-winning,15,3,15,15
screenwriter,23,31,14,11
write,15,25,6,17
Palma,24,13,1,29
crack,20,31,18,25
singled,0,16,18,0
entertaining,0,16,7,11
Variety,18,30,0,24
CRAWLEY,16,4,4,6
FORCED,13,16,12,11
SIT,14,27,12,12
practice,4,16,14,3
sessions,4,27,12,19
Penberthy,27,2,25,5
HOPES,5,9,9,11
RETURN,7,30,18,8
ALL,14,27,14,11
SPONSORS,14,9,21,11
CASH,23,11,12,11
RAVANELLI,14,10,24,6
SHIRT,2,13,13,11
DANCE,5,31,21,14
Fabrizio,11,29,20,16
sponsor,8,16,19,25
Having,8,21,7,8
besides,3,16,14,21
Aussies,18,11,17,2
straight-set,10,25,14,12
Unseeded,13,30,3,30
noteworthy,14,22,27,25
quarter-final,9,1,7,8
Put,0,31,3,3
wake,23,25,19,21
routines,15,21,18,21
happier,4,21,14,3
mental,3,5,9,8
letdowns,5,13,7,30
serves,3,25,7,21
MULDER,16,28,25,8
Japie,31,23,27,20
Durban,17,30,5,9
spasms,4,6,12,26
Springbok,31,22,5,16
skipper,6,5,7,26
Teichmann,20,4,25,29
thigh,5,16,14,14
Transvaal,5,7,26,9
alongside,0,16,14,11
Danie,25,28,4,20
Schalkwyk,21,23,25,8
Wing,5,5,21,13
Pieter,8,15,24,16
Hendriks,24,29,22,8
line-up,14,26,21,21
Ijaya,23,16,22,28
Gang,12,1,1,8
INJURED,14,27,13,11
CHANDA,16,10,28,23
RUBIN,24,4,1,8
Promising,15,21,3,17
Chanda,16,10,24,23
misfortune,9,16,6,8
toughest,4,9,14,11
assignments,20,5,19,13
Becker,24,23,25,8
doubleheader,10,27,14,21
SORRENTO,14,4,25,20
ROUTS,0,5,21,17
Norm,23,29,24,31
seal,14,9,13,8
Griffey,8,29,1,9
stroked,10,6,21,14
back-to-back,26,21,14,12
Rocky,11,24,25,24
touched,23,16,18,14
scoreboard,12,27,7,11
Things,9,5,26,21
slams,10,16,14,11
dwell,23,22,7,19
Clemens,25,28,29,16
@-inning,12,25,12,19
shutout,14,27,9,5
longest,13,21,18,21
pitched,10,19,18,26
Reliever,6,6,9,12
battered,9,6,6,11
Rogers,29,13,1,29
Finley,12,23,1,24
four-game,22,1,14,19
halted,13,16,14,26
seven-game,26,1,14,30
Belcher,16,13,2,8
contests,5,5,7,19
covering,13,25,19,7
SPORTING,8,22,15,6
START,14,21,12,12
SC,21,2,16,16
right-foot,14,21,6,3
Nail,11,28,27,16
Besirovic,29,20,1,5
Vidigal,27,1,7,6
Hadji,24,2,1,15
PAULI,5,30,25,9
POINT,22,28,21,21
LATE,26,21,17,21
FIGHTBACK,13,6,30,12
tipped,10,5,7,3
second-half,10,27,7,12
fightback,0,6,13,30
raced,10,16,6,21
Trulsen,30,29,27,5
Springer,9,13,22,24
Sabotzik,12,11,2,5
dazzling,15,16,14,17
build-up,7,16,7,10
in-form,6,16,3,21
Harald,28,28,27,31
Spoerl,16,23,25,8
SALAH,28,15,28,20
HISSOU,29,23,25,6
Haile,31,10,27,24
Gebreselassie,24,4,2,29
Hengelo,31,10,12,12
min,15,16,18,7
smashed,23,16,6,11
bettered,6,17,6,11
middle-distance,13,27,6,8
maternity,10,27,14,8
richest,4,25,18,4
kilo,4,4,6,21
fortnight,6,16,14,8
laid,19,19,14,19
comparable,10,20,18,21
enjoyed,15,25,6,14
EVOLUTION,14,1,13,25
Evolution,2,31,27,3
Wachtel,12,1,1,12
unofficial,4,27,9,11
adjusted,14,21,18,21
Willison,20,29,25,20
Coles,12,13,8,24
Mason,24,8,14,8
Webster,24,4,1,5
MITCHELL,31,28,25,16
UPSTAGES,2,22,19,25
TRIO,14,26,12,8
trio,14,1,12,19
lucrative,9,22,19,19
limp,2,5,6,30
hurdler,13,27,6,11
relish,3,5,18,21
dominating,4,1,19,25
wind,4,31,18,26
pelting,22,21,18,11
hurdlers,12,22,3,22
Jamaican,7,7,0,0
costly,8,20,12,11
Golden,18,8,20,29
jackpot,24,20,13,0
Ilke,31,28,28,16
Wyludda,12,4,7,2
Ellina,31,15,27,16
Franka,23,28,25,27
Dietzsch,20,24,20,11
Sadova,9,1,11,27
Mette,31,28,16,24
Bergmann,24,4,27,24
Nicoleta,31,23,28,16
Grasu,24,4,11,8
Chernyavskaya,20,29,20,31
Yatchenko,31,2,20,29
Engquist,31,2,1,5
Yulia,28,24,28,24
Graudin,24,13,9,24
Baumann,24,4,25,12
Girard-Leno,18,1,27,27
Dawn,11,10,24,24
Bowles,29,13,1,12
Asselman,20,11,7,15
Hubert,23,10,27,20
Grossard,20,1,31,8
N'Senga,17,4,8,30
Lisabeth,1,23,1,20
Roberta,11,23,27,16
Brunet,12,2,9,8
Fernanda,31,28,22,20
Ribeiro,12,4,1,12
Barsosio,29,20,24,15
Paula,23,29,24,24
Radcliffe,30,13,27,6
Vaquero,24,13,1,6
Catherine,31,29,27,20
McKiernan,24,8,25,8
Annette,31,28,16,23
Peters,27,13,9,24
Konga,24,1,8,27
Donovan,23,15,27,28
Bruny,31,28,25,20
Surin,31,4,28,9
Adkins,24,4,11,24
Samuel,23,24,27,27
Matete,12,13,1,8
Rohan,11,23,2,31
Torrance,23,29,16,24
Zellner,12,1,25,6
Bruwier,20,1,11,27
Dusan,11,28,25,20
Kovacs,12,4,1,24
Calvin,23,15,24,31
Dollendorf,24,1,15,8
Gail,23,24,27,24
Devers,12,29,1,12
Merlene,28,28,27,20
Chryste,20,31,4,20
Gaines,12,20,1,24
Zhanna,20,23,4,20
Pintusevich,31,1,7,2
Regina,28,23,27,20
Jacobs,12,4,1,8
Djate,24,4,25,3
Carla,11,23,28,16
Sacramento,24,30,27,25
Yekaterina,28,23,27,20
Podkopayeva,18,11,11,20
Margret,23,28,24,31
Leah,23,15,27,24
Pells,24,23,25,19
Thorsett,30,12,1,12
Sinead,23,28,24,27
Delahunty,5,13,10,12
steeplechase,26,28,26,30
Keter,24,1,25,8
Sang,24,4,11,27
Moses,23,28,27,24
